ts_code,name,year,goodwill_to_equity_ratio,amortization_radical_index,amortization_before_margin,amortization_impact_diff,core_profit_margin,intangible_return_ratio,note,anomaly
603369,今世缘,2022,0,0.5892679913686879,39.58567262334718,0.12697718083906295,39.458695442508116,907.8937116859612,行业平均摊销率假设=10.0%（经验值二级替代）; 期初无形资产用上年账面价值替代,
603369,今世缘,2023,0,0.3795545618855864,40.023849125902146,0.12880368157590993,39.895045444326236,985.978419681327,行业平均摊销率假设=10.0%（经验值二级替代）; 期初无形资产用上年账面价值替代,
603369,今世缘,2024,0,0.35801411810954936,38.440013357500334,0.1267113243120832,38.31330203318825,978.5336757206844,行业平均摊销率假设=10.0%（经验值二级替代）; 期初无形资产用上年账面价值替代,
603589,口子窖,2011,0,0.19513808833754892,25.556226076943588,0.13819876811130882,25.41802730883228,358.90517159763726,行业平均摊销率假设=10.0%（经验值二级替代）; 期初无形资产用上年账面价值替代,
603589,口子窖,2012,0,0.271142456577583,24.793809447313347,0.16029975148442688,24.63350969582892,288.522584326478,行业平均摊销率假设=10.0%（经验值二级替代）; 期初无形资产用上年账面价值替代,
603589,口子窖,2013,0,0.3042190254456655,23.41016465363259,0.2660405928807741,23.144124060751817,205.48822828405764,行业平均摊销率假设=10.0%（经验值二级替代）; 期初无形资产用上年账面价值替代,
603589,口子窖,2014,0,0.22292386576617051,25.516771704006963,0.27204498777124186,25.24472671623572,224.99914719134347,行业平均摊销率假设=10.0%（经验值二级替代）; 期初无形资产用上年账面价值替代,
603589,口子窖,2015,0,0.2524518415303255,32.663548419989034,0.24757351607673428,32.4159749039123,284.37256751452367,行业平均摊销率假设=10.0%（经验值二级替代）; 期初无形资产用上年账面价值替代,
603589,口子窖,2016,0,0.2813218430831213,37.033499724242134,0.2927895661516473,36.74071015809049,297.1354810991549,行业平均摊销率假设=10.0%（经验值二级替代）; 期初无形资产用上年账面价值替代,
603589,口子窖,2017,0,0.2781966885038534,42.30235960988751,0.2702322087391025,42.03212740114841,356.99258493746686,行业平均摊销率假设=10.0%（经验值二级替代）; 期初无形资产用上年账面价值替代,
603589,口子窖,2018,0,0.2532508000989979,46.80210235266847,0.25163565270351285,46.55046669996496,428.313522719535,行业平均摊销率假设=10.0%（经验值二级替代）; 期初无形资产用上年账面价值替代,
603589,口子窖,2019,0,0.25949166367023396,47.03911426232426,0.2576898982607858,46.781424364063476,491.61926976620487,行业平均摊销率假设=10.0%（经验值二级替代）; 期初无形资产用上年账面价值替代,
603589,口子窖,2020,0,0.2773705372868801,40.66637257549293,0.3074308197243738,40.358941755768555,372.13488970224364,行业平均摊销率假设=10.0%（经验值二级替代）; 期初无形资产用上年账面价值替代,
603589,口子窖,2021,0,0.2816478463463925,40.89579739108143,0.24365042017132765,40.6521469709101,386.46777678025666,行业平均摊销率假设=10.0%（经验值二级替代）; 期初无形资产用上年账面价值替代,
